Granule Name,platform,startTime,stopTime,polarization,url,Sensor,Beam Mode,Orbit,Path Number,Processing Date,Processing Level,Center Lat,Center Lon,Near Start Lat,Near Start Lon,Far Start Lat,Far Start Lon,Far End Lat,Far End Lon,Near End Lat,Near End Lon,Ascending or Descending
S1A_IW_GRDH_1SDH_20220925T122721_20220925T122746_045161_0565C7_C8B0,Sentinel-1A,2022-09-25T12:27:21Z,2022-09-25T12:27:46Z,HH+HV,https://datapool.asf.alaska.edu/METADATA_GRD_HD/SA/S1A_IW_GRDH_1SDH_20220925T122721_20220925T122746_045161_0565C7_C8B0.iso.xml,C-SAR,IW,45161,114,2022-09-25T12:27:21Z,METADATA_GRD_HD,74.6124,-83.4298,74.980232,-78.443527,75.617401,-87.005035,74.145798,-88.164452,73.552269,-80.309814,DESCENDING
S1A_IW_GRDH_1SDH_20220925T122721_20220925T122746_045161_0565C7_C8B0,Sentinel-1A,2022-09-25T12:27:21Z,2022-09-25T12:27:46Z,HH+HV,https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDH_20220925T122721_20220925T122746_045161_0565C7_C8B0.zip,C-SAR,IW,45161,114,2022-09-25T12:27:21Z,GRD_HD,74.6124,-83.4298,74.980232,-78.443527,75.617401,-87.005035,74.145798,-88.164452,73.552269,-80.309814,DESCENDING
S1A_IW_RAW__0SDH_20220925T122652_20220925T122725_045161_0565C7_6B9B,Sentinel-1A,2022-09-25T12:26:52Z,2022-09-25T12:27:25Z,HH+HV,https://datapool.asf.alaska.edu/RAW/SA/S1A_IW_RAW__0SDH_20220925T122652_20220925T122725_045161_0565C7_6B9B.zip,C-SAR,IW,45161,114,2022-09-25T12:26:52Z,RAW,75.9803,-81.6303,77.2063,-85.1665,75.2961,-86.9989,74.7065,-78.6768,76.5406,-75.7748,DESCENDING
S1A_IW_RAW__0SDH_20220925T122652_20220925T122725_045161_0565C7_6B9B,Sentinel-1A,2022-09-25T12:26:52Z,2022-09-25T12:27:25Z,HH+HV,https://datapool.asf.alaska.edu/METADATA_RAW/SA/S1A_IW_RAW__0SDH_20220925T122652_20220925T122725_045161_0565C7_6B9B.iso.xml,C-SAR,IW,45161,114,2022-09-25T12:26:52Z,METADATA_RAW,75.9803,-81.6303,77.2063,-85.1665,75.2961,-86.9989,74.7065,-78.6768,76.5406,-75.7748,DESCENDING
S1A_IW_SLC__1SDH_20220925T122652_20220925T122722_045161_0565C7_93E9,Sentinel-1A,2022-09-25T12:26:52Z,2022-09-25T12:27:22Z,HH+HV,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDH_20220925T122652_20220925T122722_045161_0565C7_93E9.zip,C-SAR,IW,45161,114,2022-09-25T12:26:52Z,SLC,76.152,-81.6014,76.61451,-75.774902,77.317612,-85.312981,75.568855,-87.01355,74.933144,-78.489594,DESCENDING
S1A_IW_SLC__1SDH_20220925T122652_20220925T122722_045161_0565C7_93E9,Sentinel-1A,2022-09-25T12:26:52Z,2022-09-25T12:27:22Z,HH+HV,https://datapool.asf.alaska.edu/METADATA_SLC/SA/S1A_IW_SLC__1SDH_20220925T122652_20220925T122722_045161_0565C7_93E9.iso.xml,C-SAR,IW,45161,114,2022-09-25T12:26:52Z,METADATA_SLC,76.152,-81.6014,76.61451,-75.774902,77.317612,-85.312981,75.568855,-87.01355,74.933144,-78.489594,DESCENDING
S1A_IW_OCN__2SDH_20220925T122652_20220925T122721_045161_0565C7_F232,Sentinel-1A,2022-09-25T12:26:52Z,2022-09-25T12:27:21Z,HH+HV,https://datapool.asf.alaska.edu/OCN/SA/S1A_IW_OCN__2SDH_20220925T122652_20220925T122721_045161_0565C7_F232.zip,C-SAR,IW,45161,114,2022-09-25T12:26:52Z,OCN,76.1756,-81.5843,76.612961,-75.766724,77.317062,-85.316071,75.617699,-87.008842,74.980316,-78.443413,DESCENDING
S1A_IW_OCN__2SDH_20220925T122652_20220925T122721_045161_0565C7_F232,Sentinel-1A,2022-09-25T12:26:52Z,2022-09-25T12:27:21Z,HH+HV,https://datapool.asf.alaska.edu/METADATA_OCN/SA/S1A_IW_OCN__2SDH_20220925T122652_20220925T122721_045161_0565C7_F232.iso.xml,C-SAR,IW,45161,114,2022-09-25T12:26:52Z,METADATA_OCN,76.1756,-81.5843,76.612961,-75.766724,77.317062,-85.316071,75.617699,-87.008842,74.980316,-78.443413,DESCENDING
S1A_IW_GRDH_1SDH_20220925T122652_20220925T122721_045161_0565C7_00AC,Sentinel-1A,2022-09-25T12:26:52Z,2022-09-25T12:27:21Z,HH+HV,https://datapool.asf.alaska.edu/METADATA_GRD_HD/SA/S1A_IW_GRDH_1SDH_20220925T122652_20220925T122721_045161_0565C7_00AC.iso.xml,C-SAR,IW,45161,114,2022-09-25T12:26:52Z,METADATA_GRD_HD,76.1755,-81.5832,76.612961,-75.766724,77.31694,-85.31369,75.617584,-87.006729,74.980316,-78.443413,DESCENDING
S1A_IW_GRDH_1SDH_20220925T122652_20220925T122721_045161_0565C7_00AC,Sentinel-1A,2022-09-25T12:26:52Z,2022-09-25T12:27:21Z,HH+HV,https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDH_20220925T122652_20220925T122721_045161_0565C7_00AC.zip,C-SAR,IW,45161,114,2022-09-25T12:26:52Z,GRD_HD,76.1755,-81.5832,76.612961,-75.766724,77.31694,-85.31369,75.617584,-87.006729,74.980316,-78.443413,DESCENDING
S1A_EW_SLC__1SDH_20220925T122551_20220925T122645_045161_0565C6_D8B3,Sentinel-1A,2022-09-25T12:25:51Z,2022-09-25T12:26:45Z,HH+HV,https://datapool.asf.alaska.edu/SLC/SA/S1A_EW_SLC__1SDH_20220925T122551_20220925T122645_045161_0565C6_D8B3.zip,C-SAR,EW,45161,114,2022-09-25T12:25:51Z,SLC,78.7415,-74.5359,79.265068,-61.817829,80.915649,-81.15406,77.757927,-85.672386,76.453308,-70.158119,DESCENDING
S1A_EW_SLC__1SDH_20220925T122551_20220925T122645_045161_0565C6_D8B3,Sentinel-1A,2022-09-25T12:25:51Z,2022-09-25T12:26:45Z,HH+HV,https://datapool.asf.alaska.edu/METADATA_SLC/SA/S1A_EW_SLC__1SDH_20220925T122551_20220925T122645_045161_0565C6_D8B3.iso.xml,C-SAR,EW,45161,114,2022-09-25T12:25:51Z,METADATA_SLC,78.7415,-74.5359,79.265068,-61.817829,80.915649,-81.15406,77.757927,-85.672386,76.453308,-70.158119,DESCENDING
S1A_EW_RAW__0SDH_20220925T122551_20220925T122645_045161_0565C6_FDFC,Sentinel-1A,2022-09-25T12:25:51Z,2022-09-25T12:26:45Z,HH+HV,https://datapool.asf.alaska.edu/RAW/SA/S1A_EW_RAW__0SDH_20220925T122551_20220925T122645_045161_0565C6_FDFC.zip,C-SAR,EW,45161,114,2022-09-25T12:25:51Z,RAW,78.6764,-74.3629,80.8302,-80.9097,77.6782,-85.4355,76.4143,-69.9742,79.2104,-61.7099,DESCENDING
S1A_EW_RAW__0SDH_20220925T122551_20220925T122645_045161_0565C6_FDFC,Sentinel-1A,2022-09-25T12:25:51Z,2022-09-25T12:26:45Z,HH+HV,https://datapool.asf.alaska.edu/METADATA_RAW/SA/S1A_EW_RAW__0SDH_20220925T122551_20220925T122645_045161_0565C6_FDFC.iso.xml,C-SAR,EW,45161,114,2022-09-25T12:25:51Z,METADATA_RAW,78.6764,-74.3629,80.8302,-80.9097,77.6782,-85.4355,76.4143,-69.9742,79.2104,-61.7099,DESCENDING
S1A_EW_OCN__2SDH_20220925T122551_20220925T122645_045161_0565C6_F030,Sentinel-1A,2022-09-25T12:25:51Z,2022-09-25T12:26:45Z,HH+HV,https://datapool.asf.alaska.edu/OCN/SA/S1A_EW_OCN__2SDH_20220925T122551_20220925T122645_045161_0565C6_F030.zip,C-SAR,EW,45161,114,2022-09-25T12:25:51Z,OCN,78.7361,-74.4759,79.255745,-61.761822,80.913116,-81.132645,77.757347,-85.627373,76.443306,-70.06385,DESCENDING
S1A_EW_OCN__2SDH_20220925T122551_20220925T122645_045161_0565C6_F030,Sentinel-1A,2022-09-25T12:25:51Z,2022-09-25T12:26:45Z,HH+HV,https://datapool.asf.alaska.edu/METADATA_OCN/SA/S1A_EW_OCN__2SDH_20220925T122551_20220925T122645_045161_0565C6_F030.iso.xml,C-SAR,EW,45161,114,2022-09-25T12:25:51Z,METADATA_OCN,78.7361,-74.4759,79.255745,-61.761822,80.913116,-81.132645,77.757347,-85.627373,76.443306,-70.06385,DESCENDING
S1A_EW_GRDM_1SDH_20220925T122551_20220925T122645_045161_0565C6_6486,Sentinel-1A,2022-09-25T12:25:51Z,2022-09-25T12:26:45Z,HH+HV,https://datapool.asf.alaska.edu/METADATA_GRD_MD/SA/S1A_EW_GRDM_1SDH_20220925T122551_20220925T122645_045161_0565C6_6486.iso.xml,C-SAR,EW,45161,114,2022-09-25T12:25:51Z,METADATA_GRD_MD,78.7359,-74.4753,79.255684,-61.757977,80.913544,-81.133652,77.756882,-85.629196,76.442528,-70.062607,DESCENDING
S1A_EW_GRDM_1SDH_20220925T122551_20220925T122645_045161_0565C6_6486,Sentinel-1A,2022-09-25T12:25:51Z,2022-09-25T12:26:45Z,HH+HV,https://datapool.asf.alaska.edu/GRD_MD/SA/S1A_EW_GRDM_1SDH_20220925T122551_20220925T122645_045161_0565C6_6486.zip,C-SAR,EW,45161,114,2022-09-25T12:25:51Z,GRD_MD,78.7359,-74.4753,79.255684,-61.757977,80.913544,-81.133652,77.756882,-85.629196,76.442528,-70.062607,DESCENDING
S1A_IW_SLC__1SDH_20220925T122527_20220925T122545_045161_0565C5_9BD5,Sentinel-1A,2022-09-25T12:25:27Z,2022-09-25T12:25:45Z,HH+HV,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDH_20220925T122527_20220925T122545_045161_0565C5_9BD5.zip,C-SAR,IW,45161,114,2022-09-25T12:25:27Z,SLC,81.2739,-71.2127,81.197502,-62.953278,82.241356,-76.851189,81.176056,-79.455482,80.237457,-66.756523,DESCENDING
S1A_IW_SLC__1SDH_20220925T122527_20220925T122545_045161_0565C5_9BD5,Sentinel-1A,2022-09-25T12:25:27Z,2022-09-25T12:25:45Z,HH+HV,https://datapool.asf.alaska.edu/METADATA_SLC/SA/S1A_IW_SLC__1SDH_20220925T122527_20220925T122545_045161_0565C5_9BD5.iso.xml,C-SAR,IW,45161,114,2022-09-25T12:25:27Z,METADATA_SLC,81.2739,-71.2127,81.197502,-62.953278,82.241356,-76.851189,81.176056,-79.455482,80.237457,-66.756523,DESCENDING
S1A_IW_RAW__0SDH_20220925T122524_20220925T122545_045161_0565C5_D814,Sentinel-1A,2022-09-25T12:25:24Z,2022-09-25T12:25:45Z,HH+HV,https://datapool.asf.alaska.edu/RAW/SA/S1A_IW_RAW__0SDH_20220925T122524_20220925T122545_045161_0565C5_D814.zip,C-SAR,IW,45161,114,2022-09-25T12:25:24Z,RAW,81.2879,-70.8482,82.3046,-76.262,81.1268,-79.1985,80.2086,-66.6089,81.2663,-62.3661,DESCENDING
S1A_IW_RAW__0SDH_20220925T122524_20220925T122545_045161_0565C5_D814,Sentinel-1A,2022-09-25T12:25:24Z,2022-09-25T12:25:45Z,HH+HV,https://datapool.asf.alaska.edu/METADATA_RAW/SA/S1A_IW_RAW__0SDH_20220925T122524_20220925T122545_045161_0565C5_D814.iso.xml,C-SAR,IW,45161,114,2022-09-25T12:25:24Z,METADATA_RAW,81.2879,-70.8482,82.3046,-76.262,81.1268,-79.1985,80.2086,-66.6089,81.2663,-62.3661,DESCENDING
S1A_IW_GRDH_1SDH_20220925T122528_20220925T122545_045161_0565C5_2C8F,Sentinel-1A,2022-09-25T12:25:28Z,2022-09-25T12:25:45Z,HH+HV,https://datapool.asf.alaska.edu/METADATA_GRD_HD/SA/S1A_IW_GRDH_1SDH_20220925T122528_20220925T122545_045161_0565C5_2C8F.iso.xml,C-SAR,IW,45161,114,2022-09-25T12:25:28Z,METADATA_GRD_HD,81.2349,-71.3463,81.123428,-63.272228,82.158981,-77.080872,81.177803,-79.475945,80.238846,-66.762383,DESCENDING
S1A_IW_GRDH_1SDH_20220925T122528_20220925T122545_045161_0565C5_2C8F,Sentinel-1A,2022-09-25T12:25:28Z,2022-09-25T12:25:45Z,HH+HV,https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDH_20220925T122528_20220925T122545_045161_0565C5_2C8F.zip,C-SAR,IW,45161,114,2022-09-25T12:25:28Z,GRD_HD,81.2349,-71.3463,81.123428,-63.272228,82.158981,-77.080872,81.177803,-79.475945,80.238846,-66.762383,DESCENDING
S1A_IW_RAW__0SDH_20220925T122459_20220925T122532_045161_0565C5_D019,Sentinel-1A,2022-09-25T12:24:59Z,2022-09-25T12:25:32Z,HH+HV,https://datapool.asf.alaska.edu/RAW/SA/S1A_IW_RAW__0SDH_20220925T122459_20220925T122532_045161_0565C5_D019.zip,C-SAR,IW,45161,114,2022-09-25T12:24:59Z,RAW,82.3104,-66.9882,83.6928,-71.3518,81.886,-77.4036,80.8938,-63.9908,82.4659,-55.7581,DESCENDING
S1A_IW_RAW__0SDH_20220925T122459_20220925T122532_045161_0565C5_D019,Sentinel-1A,2022-09-25T12:24:59Z,2022-09-25T12:25:32Z,HH+HV,https://datapool.asf.alaska.edu/METADATA_RAW/SA/S1A_IW_RAW__0SDH_20220925T122459_20220925T122532_045161_0565C5_D019.iso.xml,C-SAR,IW,45161,114,2022-09-25T12:24:59Z,METADATA_RAW,82.3104,-66.9882,83.6928,-71.3518,81.886,-77.4036,80.8938,-63.9908,82.4659,-55.7581,DESCENDING
S1A_IW_SLC__1SDH_20220925T122459_20220925T122529_045161_0565C5_D9CC,Sentinel-1A,2022-09-25T12:24:59Z,2022-09-25T12:25:29Z,HH+HV,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDH_20220925T122459_20220925T122529_045161_0565C5_D9CC.zip,C-SAR,IW,45161,114,2022-09-25T12:24:59Z,SLC,82.447,-66.7685,82.522057,-55.743107,83.767708,-71.545975,82.114334,-77.210739,81.085373,-63.467663,DESCENDING
S1A_IW_SLC__1SDH_20220925T122459_20220925T122529_045161_0565C5_D9CC,Sentinel-1A,2022-09-25T12:24:59Z,2022-09-25T12:25:29Z,HH+HV,https://datapool.asf.alaska.edu/METADATA_SLC/SA/S1A_IW_SLC__1SDH_20220925T122459_20220925T122529_045161_0565C5_D9CC.iso.xml,C-SAR,IW,45161,114,2022-09-25T12:24:59Z,METADATA_SLC,82.447,-66.7685,82.522057,-55.743107,83.767708,-71.545975,82.114334,-77.210739,81.085373,-63.467663,DESCENDING
S1A_IW_OCN__2SDH_20220925T122459_20220925T122528_045161_0565C5_17CD,Sentinel-1A,2022-09-25T12:24:59Z,2022-09-25T12:25:28Z,HH+HV,https://datapool.asf.alaska.edu/OCN/SA/S1A_IW_OCN__2SDH_20220925T122459_20220925T122528_045161_0565C5_17CD.zip,C-SAR,IW,45161,114,2022-09-25T12:24:59Z,OCN,82.4655,-66.65,82.517075,-55.707439,83.765198,-71.512054,82.159164,-77.082481,81.123505,-63.271896,DESCENDING
S1A_IW_OCN__2SDH_20220925T122459_20220925T122528_045161_0565C5_17CD,Sentinel-1A,2022-09-25T12:24:59Z,2022-09-25T12:25:28Z,HH+HV,https://datapool.asf.alaska.edu/METADATA_OCN/SA/S1A_IW_OCN__2SDH_20220925T122459_20220925T122528_045161_0565C5_17CD.iso.xml,C-SAR,IW,45161,114,2022-09-25T12:24:59Z,METADATA_OCN,82.4655,-66.65,82.517075,-55.707439,83.765198,-71.512054,82.159164,-77.082481,81.123505,-63.271896,DESCENDING
S1A_IW_GRDH_1SDH_20220925T122459_20220925T122528_045161_0565C5_1B1A,Sentinel-1A,2022-09-25T12:24:59Z,2022-09-25T12:25:28Z,HH+HV,https://datapool.asf.alaska.edu/METADATA_GRD_HD/SA/S1A_IW_GRDH_1SDH_20220925T122459_20220925T122528_045161_0565C5_1B1A.iso.xml,C-SAR,IW,45161,114,2022-09-25T12:24:59Z,METADATA_GRD_HD,82.4655,-66.65,82.517075,-55.707439,83.765198,-71.512054,82.159164,-77.082481,81.123505,-63.271896,DESCENDING
S1A_IW_GRDH_1SDH_20220925T122459_20220925T122528_045161_0565C5_1B1A,Sentinel-1A,2022-09-25T12:24:59Z,2022-09-25T12:25:28Z,HH+HV,https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDH_20220925T122459_20220925T122528_045161_0565C5_1B1A.zip,C-SAR,IW,45161,114,2022-09-25T12:24:59Z,GRD_HD,82.4655,-66.65,82.517075,-55.707439,83.765198,-71.512054,82.159164,-77.082481,81.123505,-63.271896,DESCENDING
S1A_EW_RAW__0SDH_20220924T164038_20220924T164126_045149_05655F_67EF,Sentinel-1A,2022-09-24T16:40:38Z,2022-09-24T16:41:26Z,HH+HV,https://datapool.asf.alaska.edu/RAW/SA/S1A_EW_RAW__0SDH_20220924T164038_20220924T164126_045149_05655F_67EF.zip,C-SAR,EW,45149,102,2022-09-24T16:40:38Z,RAW,79.8528,-135.1743,81.8852,-142.406,79.1113,-147.4405,77.7067,-130.4379,80.0961,-121.674,DESCENDING
S1A_EW_RAW__0SDH_20220924T164038_20220924T164126_045149_05655F_67EF,Sentinel-1A,2022-09-24T16:40:38Z,2022-09-24T16:41:26Z,HH+HV,https://datapool.asf.alaska.edu/METADATA_RAW/SA/S1A_EW_RAW__0SDH_20220924T164038_20220924T164126_045149_05655F_67EF.iso.xml,C-SAR,EW,45149,102,2022-09-24T16:40:38Z,METADATA_RAW,79.8528,-135.1743,81.8852,-142.406,79.1113,-147.4405,77.7067,-130.4379,80.0961,-121.674,DESCENDING
S1A_EW_OCN__2SDH_20220924T164038_20220924T164126_045149_05655F_86E9,Sentinel-1A,2022-09-24T16:40:38Z,2022-09-24T16:41:26Z,HH+HV,https://datapool.asf.alaska.edu/OCN/SA/S1A_EW_OCN__2SDH_20220924T164038_20220924T164126_045149_05655F_86E9.zip,C-SAR,EW,45149,102,2022-09-24T16:40:38Z,OCN,79.9057,-135.2906,80.135139,-121.701317,81.958855,-142.608688,79.180206,-147.666931,77.733414,-130.553543,DESCENDING
S1A_EW_OCN__2SDH_20220924T164038_20220924T164126_045149_05655F_86E9,Sentinel-1A,2022-09-24T16:40:38Z,2022-09-24T16:41:26Z,HH+HV,https://datapool.asf.alaska.edu/METADATA_OCN/SA/S1A_EW_OCN__2SDH_20220924T164038_20220924T164126_045149_05655F_86E9.iso.xml,C-SAR,EW,45149,102,2022-09-24T16:40:38Z,METADATA_OCN,79.9057,-135.2906,80.135139,-121.701317,81.958855,-142.608688,79.180206,-147.666931,77.733414,-130.553543,DESCENDING
S1A_EW_GRDM_1SDH_20220924T164038_20220924T164126_045149_05655F_66DA,Sentinel-1A,2022-09-24T16:40:38Z,2022-09-24T16:41:26Z,HH+HV,https://datapool.asf.alaska.edu/METADATA_GRD_MD/SA/S1A_EW_GRDM_1SDH_20220924T164038_20220924T164126_045149_05655F_66DA.iso.xml,C-SAR,EW,45149,102,2022-09-24T16:40:38Z,METADATA_GRD_MD,79.9056,-135.2886,80.134918,-121.697655,81.95903,-142.607269,79.18,-147.666504,77.732933,-130.551468,DESCENDING
S1A_EW_GRDM_1SDH_20220924T164038_20220924T164126_045149_05655F_66DA,Sentinel-1A,2022-09-24T16:40:38Z,2022-09-24T16:41:26Z,HH+HV,https://datapool.asf.alaska.edu/GRD_MD/SA/S1A_EW_GRDM_1SDH_20220924T164038_20220924T164126_045149_05655F_66DA.zip,C-SAR,EW,45149,102,2022-09-24T16:40:38Z,GRD_MD,79.9056,-135.2886,80.134918,-121.697655,81.95903,-142.607269,79.18,-147.666504,77.732933,-130.551468,DESCENDING
S1A_EW_RAW__0SDH_20220924T150353_20220924T150501_045148_056558_CEB3,Sentinel-1A,2022-09-24T15:03:53Z,2022-09-24T15:05:01Z,HH+HV,https://datapool.asf.alaska.edu/RAW/SA/S1A_EW_RAW__0SDH_20220924T150353_20220924T150501_045148_056558_CEB3.zip,C-SAR,EW,45148,101,2022-09-24T15:03:53Z,RAW,72.4636,-122.4713,74.8771,-127.0804,70.8221,-129.6431,69.9532,-118.9973,73.8159,-114.0075,DESCENDING
S1A_EW_RAW__0SDH_20220924T150353_20220924T150501_045148_056558_CEB3,Sentinel-1A,2022-09-24T15:03:53Z,2022-09-24T15:05:01Z,HH+HV,https://datapool.asf.alaska.edu/METADATA_RAW/SA/S1A_EW_RAW__0SDH_20220924T150353_20220924T150501_045148_056558_CEB3.iso.xml,C-SAR,EW,45148,101,2022-09-24T15:03:53Z,METADATA_RAW,72.4636,-122.4713,74.8771,-127.0804,70.8221,-129.6431,69.9532,-118.9973,73.8159,-114.0075,DESCENDING
S1A_EW_SLC__1SDH_20220924T150355_20220924T150458_045148_056558_FFF9,Sentinel-1A,2022-09-24T15:03:55Z,2022-09-24T15:04:58Z,HH+HV,https://datapool.asf.alaska.edu/SLC/SA/S1A_EW_SLC__1SDH_20220924T150355_20220924T150458_045148_056558_FFF9.zip,C-SAR,EW,45148,101,2022-09-24T15:03:55Z,SLC,72.55,-122.5338,73.708847,-114.220505,74.83506,-127.368706,71.113808,-129.723907,70.15387,-118.865631,DESCENDING
S1A_EW_SLC__1SDH_20220924T150355_20220924T150458_045148_056558_FFF9,Sentinel-1A,2022-09-24T15:03:55Z,2022-09-24T15:04:58Z,HH+HV,https://datapool.asf.alaska.edu/METADATA_SLC/SA/S1A_EW_SLC__1SDH_20220924T150355_20220924T150458_045148_056558_FFF9.iso.xml,C-SAR,EW,45148,101,2022-09-24T15:03:55Z,METADATA_SLC,72.55,-122.5338,73.708847,-114.220505,74.83506,-127.368706,71.113808,-129.723907,70.15387,-118.865631,DESCENDING
S1A_EW_OCN__2SDH_20220924T150357_20220924T150457_045148_056558_717A,Sentinel-1A,2022-09-24T15:03:57Z,2022-09-24T15:04:57Z,HH+HV,https://datapool.asf.alaska.edu/OCN/SA/S1A_EW_OCN__2SDH_20220924T150357_20220924T150457_045148_056558_717A.zip,C-SAR,EW,45148,101,2022-09-24T15:03:57Z,OCN,72.5465,-122.5674,73.621719,-114.367439,74.744232,-127.487892,71.200226,-129.741043,70.234421,-118.782516,DESCENDING
S1A_EW_OCN__2SDH_20220924T150357_20220924T150457_045148_056558_717A,Sentinel-1A,2022-09-24T15:03:57Z,2022-09-24T15:04:57Z,HH+HV,https://datapool.asf.alaska.edu/METADATA_OCN/SA/S1A_EW_OCN__2SDH_20220924T150357_20220924T150457_045148_056558_717A.iso.xml,C-SAR,EW,45148,101,2022-09-24T15:03:57Z,METADATA_OCN,72.5465,-122.5674,73.621719,-114.367439,74.744232,-127.487892,71.200226,-129.741043,70.234421,-118.782516,DESCENDING
S1A_EW_GRDM_1SDH_20220924T150357_20220924T150457_045148_056558_1279,Sentinel-1A,2022-09-24T15:03:57Z,2022-09-24T15:04:57Z,HH+HV,https://datapool.asf.alaska.edu/METADATA_GRD_MD/SA/S1A_EW_GRDM_1SDH_20220924T150357_20220924T150457_045148_056558_1279.iso.xml,C-SAR,EW,45148,101,2022-09-24T15:03:57Z,METADATA_GRD_MD,72.5463,-122.5666,73.621574,-114.366692,74.744133,-127.486824,71.200127,-129.740173,70.234291,-118.781868,DESCENDING
S1A_EW_GRDM_1SDH_20220924T150357_20220924T150457_045148_056558_1279,Sentinel-1A,2022-09-24T15:03:57Z,2022-09-24T15:04:57Z,HH+HV,https://datapool.asf.alaska.edu/GRD_MD/SA/S1A_EW_GRDM_1SDH_20220924T150357_20220924T150457_045148_056558_1279.zip,C-SAR,EW,45148,101,2022-09-24T15:03:57Z,GRD_MD,72.5463,-122.5666,73.621574,-114.366692,74.744133,-127.486824,71.200127,-129.740173,70.234291,-118.781868,DESCENDING
S1A_EW_RAW__0SDH_20220924T150253_20220924T150401_045148_056558_F5E1,Sentinel-1A,2022-09-24T15:02:53Z,2022-09-24T15:04:01Z,HH+HV,https://datapool.asf.alaska.edu/RAW/SA/S1A_EW_RAW__0SDH_20220924T150253_20220924T150401_045148_056558_F5E1.zip,C-SAR,EW,45148,101,2022-09-24T15:02:53Z,RAW,75.9356,-118.3787,78.4176,-123.6651,74.3909,-127.4437,73.3579,-114.7167,77.0851,-107.4376,DESCENDING
S1A_EW_RAW__0SDH_20220924T150253_20220924T150401_045148_056558_F5E1,Sentinel-1A,2022-09-24T15:02:53Z,2022-09-24T15:04:01Z,HH+HV,https://datapool.asf.alaska.edu/METADATA_RAW/SA/S1A_EW_RAW__0SDH_20220924T150253_20220924T150401_045148_056558_F5E1.iso.xml,C-SAR,EW,45148,101,2022-09-24T15:02:53Z,METADATA_RAW,75.9356,-118.3787,78.4176,-123.6651,74.3909,-127.4437,73.3579,-114.7167,77.0851,-107.4376,DESCENDING
S1A_EW_OCN__2SDH_20220924T150257_20220924T150357_045148_056558_E7CC,Sentinel-1A,2022-09-24T15:02:57Z,2022-09-24T15:03:57Z,HH+HV,https://datapool.asf.alaska.edu/OCN/SA/S1A_EW_OCN__2SDH_20220924T150257_20220924T150357_045148_056558_E7CC.zip,C-SAR,EW,45148,101,2022-09-24T15:02:57Z,OCN,76.0012,-118.4449,76.889435,-107.937859,78.264053,-124.178482,74.744545,-127.48941,73.621925,-114.367119,DESCENDING
S1A_EW_OCN__2SDH_20220924T150257_20220924T150357_045148_056558_E7CC,Sentinel-1A,2022-09-24T15:02:57Z,2022-09-24T15:03:57Z,HH+HV,https://datapool.asf.alaska.edu/METADATA_OCN/SA/S1A_EW_OCN__2SDH_20220924T150257_20220924T150357_045148_056558_E7CC.iso.xml,C-SAR,EW,45148,101,2022-09-24T15:02:57Z,METADATA_OCN,76.0012,-118.4449,76.889435,-107.937859,78.264053,-124.178482,74.744545,-127.48941,73.621925,-114.367119,DESCENDING
S1A_EW_GRDM_1SDH_20220924T150257_20220924T150357_045148_056558_BE57,Sentinel-1A,2022-09-24T15:02:57Z,2022-09-24T15:03:57Z,HH+HV,https://datapool.asf.alaska.edu/METADATA_GRD_MD/SA/S1A_EW_GRDM_1SDH_20220924T150257_20220924T150357_045148_056558_BE57.iso.xml,C-SAR,EW,45148,101,2022-09-24T15:02:57Z,METADATA_GRD_MD,76.0013,-118.4442,76.889389,-107.936691,78.264137,-124.178246,74.744629,-127.489243,73.62191,-114.366165,DESCENDING
S1A_EW_GRDM_1SDH_20220924T150257_20220924T150357_045148_056558_BE57,Sentinel-1A,2022-09-24T15:02:57Z,2022-09-24T15:03:57Z,HH+HV,https://datapool.asf.alaska.edu/GRD_MD/SA/S1A_EW_GRDM_1SDH_20220924T150257_20220924T150357_045148_056558_BE57.zip,C-SAR,EW,45148,101,2022-09-24T15:02:57Z,GRD_MD,76.0013,-118.4442,76.889389,-107.936691,78.264137,-124.178246,74.744629,-127.489243,73.62191,-114.366165,DESCENDING
S1A_EW_RAW__0SDH_20220924T150153_20220924T150301_045148_056558_6729,Sentinel-1A,2022-09-24T15:01:53Z,2022-09-24T15:03:01Z,HH+HV,https://datapool.asf.alaska.edu/RAW/SA/S1A_EW_RAW__0SDH_20220924T150153_20220924T150301_045148_056558_6729.zip,C-SAR,EW,45148,101,2022-09-24T15:01:53Z,RAW,79.3135,-111.9554,81.9001,-117.6999,77.9361,-124.2332,76.649,-108.5109,80.1091,-96.941,DESCENDING
